서동탄,병점,3
병점,세마,4
세마,병점,4
세마,오산대,4
오산대,세마,4
오산대,오산,4
오산,오산대,4
오산,진위,3
진위,오산,3
진위,송탄,4
송탄,진위,4
송탄,서정리,3
서정리,송탄,3
서정리,지제,4
지제,서정리,4
지제,평택,3
평택,지제,3
평택,성환,7
성환,평택,7
성환,직산,5
직산,성환,5
직산,두정,4
두정,직산,4
두정,천안,3
천안,두정,3
천안,봉명,2
봉명,천안,2
봉명,쌍용,2
쌍용,봉명,2
쌍용,아산,2
아산,쌍용,2
아산,배방,4
배방,아산,4
배방,온양온천,4
온양온천,배방,4
온양온천,신창,4
신창,온양온천,4
시청,을지로입구,2
을지로입구,시청,2
을지로입구,을지로3가,2
을지로3가,을지로입구,2
을지로3가,을지로4가,1
을지로4가,을지로3가,1
을지로4가,동대문역사문화공원,2
동대문역사문화공원,을지로4가,2
동대문역사문화공원,신당,2
신당,동대문역사문화공원,2
신당,상왕십리,2
상왕십리,신당,2
상왕십리,왕십리,1
왕십리,상왕십리,1
왕십리,한양대,2
한양대,왕십리,2
한양대,뚝섬,2
뚝섬,한양대,2
뚝섬,성수,1
성수,뚝섬,1
성수,건대입구,2
건대입구,성수,2
건대입구,구의,3
구의,건대입구,3
구의,강변,1
강변,구의,1
강변,잠실나루,2
잠실나루,강변,2
잠실나루,잠실,3
잠실,잠실나루,3
잠실,신천,2
신천,잠실,2
신천,종합운동장,2
종합운동장,신천,2
종합운동장,삼성,2
삼성,종합운동장,2
삼성,선릉,2
선릉,삼성,2
선릉,역삼,1
역삼,선릉,1
역삼,강남,2
강남,역삼,2
강남,교대,2
교대,강남,2
교대,서초,2
서초,교대,2
서초,방배,2
방배,서초,2
방배,사당,3
사당,방배,3
사당,낙성대,2
낙성대,사당,2
낙성대,서울대입구,2
서울대입구,낙성대,2
서울대입구,봉천,2
봉천,서울대입구,2
봉천,신림,2
신림,봉천,2
신림,신대방,2
신대방,신림,2
신대방,구로디지털단지,2
구로디지털단지,신대방,2
구로디지털단지,대림,2
대림,구로디지털단지,2
대림,신도림,3
신도림,대림,3
신도림,문래,2
문래,신도림,2
문래,영등포구청,2
영등포구청,문래,2
영등포구청,당산,2
당산,영등포구청,2
당산,합정,4
합정,당산,4
합정,홍대입구,2
홍대입구,합정,2
홍대입구,신촌,2
신촌,홍대입구,2
신촌,이대,2
이대,신촌,2
이대,아현,2
아현,이대,2
아현,충정로,2
충정로,아현,2
충정로,시청,3
시청,충정로,3
성수,뚝섬,3
뚝섬,성수,3
뚝섬,한양대,2
한양대,뚝섬,2
한양대,왕십리,2
왕십리,한양대,2
왕십리,상왕십리,2
상왕십리,왕십리,2
신도림,대림,2
대림,신도림,2
대림,구로디지털단지,3
구로디지털단지,대림,3
구로디지털단지,신대방,4
신대방,구로디지털단지,4
신대방,신림,3
신림,신대방,3
